Doctor,Doctor_ID
Brandon Johnson,DC28DF4
Kyle Walker,D793F3F
Michelle Kaufman,D01782C
Michael Marsh,D8985E3
Gary Gutierrez,D3B0205
Rachel Harris,DCD06FE
Jesse Lee,DEC39E9
Brittany Sanchez,D288648
Steven Benson,D9A7669
Laurie Gates,D71435F
Joan Henderson,DF60B95
Jordan Wang,D3A54E0
Katherine Hancock,DBA41AB
Gina Davis,DD059AA
Robert Smith,D214539
Laurie Mcneil,D8B4D2B
Benjamin Newman,DBE7B3F
Vanessa Gonzalez,D21DF5C
Dr. Catherine Smith Dds,D0E2F68
Mary Brady,DAC568F
John May,D4F8BC1
Andrea Pittman,D39B8CC
Audrey Warner,D1432E4
Tiffany Copeland,D936399
Darrell Frye,D412CDD
Michael Hale,DD2C880
Dawn Cook,D0650E6
Roger Mccall,DC70C49
Danielle Gentry,D61AD39
Robin Jimenez,D151D96
Jose Nelson,D625496
Michael Clark,D6D29BB
Matthew Morales,D04CB1C
Beth Morris,D944F94
Gabriella Chang,D79157F
Brandi Martin,D03EEF2
Nicole Lee,D5AB6A2
Jade Clark,DD98EDE
Todd French,D2097C1
Madison Wilson,D258E0C
Brandi Garcia,D6E042D
Taylor Morgan,D1485BA
Elizabeth Walker,D33BD3C
Michele Schwartz,D2015CF
Jordan Fletcher,D563231
Robert Turner,D8E8BDF
Dawn Rivera,D632905
Alice Green,DBA1D8D
Judith Fisher,D5C6188
Margaret Gardner,DF5C08D
Christian Cox,D05E6C2
Jeremy Oliver,D2BAFA9
Cody Stone,DA4F597
Kyle Sandoval,D6E251A
Stephen Holloway,D09B616
Susan Porter,DAE7AB5
Mary Lee,DA92EC5
Laura Dalton,D8D5E1C
Mark West,D047A71
Tyler Williams,D595615
Megan Martinez,D241AB0
Natalie Stark,D322C39
Hannah Grimes,DC2086B
Mary Butler,DD0E597
Amber Johnson,DD64A9E
Laura Simmons,D010BE6
Janice Nichols,D4DB2C4
Colleen Knight,DA6AD38
Mr. Jesse Flores,D7245EF
Sheila Campbell,D47F68E
Rachael Lopez,DF898A0
Kaitlyn Harris,DEF0C7E
Morgan Greer,DA12959
Anthony Higgins,D514726
Jennifer Cannon,D638257
Teresa Edwards,D1BA479
Crystal Taylor,D41AD78
Melissa Hanson,D0A270F
Alyssa Perez,DC62494
Ana Warren,D9ED32B
Jose Howell,D3C07C2
Andrew Brown,DD4D779
Gerald Gutierrez,D466ACB
Sarah Morton,D38238B
Tonya Bolton,D1D7624
Marcus Webster,D092CCD
Nicole Knox,D0988E5
Katherine Smith,D01C3CC
Angel Williams,DF76F9B
Joann Marshall,D5988C9
Ashley Hernandez,D698428
William Perez,DC84AB5
Maria Edwards,D1EDA88
John Vaughan,D170F84
Amy Robinson,D43A132
Anthony Bass,DEB8697
Caitlin Brown,D5D82F0
Antonio Wheeler,D3AC361
Timothy Young Jr.,D45B5CC
John Blanchard,DF8C297
David Strong,D1E7BA4
Julie Brown,DD88C49
Samantha Wall,DD4ACDD
Alisha Flores,DE98293
Jennifer Doyle,DD16908
Rachel Aguirre,D9E8613
Tiffany Richmond,D978300
Nancy Fisher,D482E20
Marc Bright,DF6FAC4
Alexandra Davis,D79C3D4
Rebecca Mcintosh,DE65E67
Brenda Peterson,D892868
Walter Smith,D149B22
Ms. Tonya Ochoa Phd,DC7C019
Bridget Irwin,D447BE6
Bruce Young,DFBD0F2
Alexis Sandoval,D56C2B5
Christina Dyer,DCA5F24
Noah Torres,D6BA75A
Michael Bullock,D6A844E
Bryan Leonard,DE4A083
Shannon Davidson,DC735C3
Mrs. Hannah Riggs,D02321E
Tiffany Wallace,DF7F45A
Patrick Greene,D708A00
Adam Whitehead,DD49B90
Mark Davis,D06E005
Jose Maldonado,D468F0C
Brandon Patton,DD308D2
Richard Guzman,D0B747C
Rebecca Dougherty,D596EA9
Robert Lee,D33D033
Diana Waters,D0477EA
Gabriel Pineda,D89F7B0
Alicia Pierce,D4C966C
Travis Whitaker,D5BD6CB
Stephen Robbins,D27DE6F
Debra Ramos,D4B2F4C
Edward Ford,D49AB72
Joann Williams,DB5B9D2
Kristina Reyes,DE4D58B
Sheila Foster,DD14BA8
Marcus Schaefer,D3FCA3E
Johnny Miller,D469478
Jody Pope,D0E648F
David Miller,D9831BA
Diamond Rodriguez,D8EBCAB
Daniel Morgan,DF8D900
Julie Fisher,D325F3D
Kerry Miller,D9B34C7
Brian Barnes,DBB802F
John Price,D9563C7
Shelby Alexander,D00B3BD
Lynn Garcia Dvm,DB37BF4
Patricia Fernandez,DF4DD50
Daniel Roberts,D64ED45
Kimberly Hoffman,D6F7CC2
Marc Wilcox,DB7DACF
Tiffany Cortez,D80151D
Joann Gilbert,D16C2D2
William Nelson,D69A595
Andrew Harper,D1075FE
Pamela Page,D70CC7C
Jason Bryant,D440166
Jennifer Spence,D3A2FA7
David Mason,D0057CD
Ms. Julie Jones,D4D27DF
Katelyn Hernandez,D4530C3
Steven Stark,DFA51FB
Adam Harris,DEE6EE2
Bethany Barton,D3F8146
Natalie Savage,D11D5C0
Adam Watson,DA07820
Tony Lynch,D7CDBC8
Cynthia Tanner,DB2735A
Larry Guzman,D2F5DD9
Nichole Gaines,D148444
Hannah Fisher,D5BC016
Mr. Kevin Chapman Md,DE10135
Amanda Gibson,D4F8DD9
Lisa Nguyen,D29EB87
Emily Reed,D4345D0
James Hendrix,D8CFAC7
Justin Garrett,D688806
Todd Spears,D556FA0
Sarah Palmer,D2F8BA4
Stephanie Hancock,D7C9A50
Michael Ayala,D3E8B04
Janet Donovan,DE89A96
Ashley Briggs,DF149B8
Misty Hunter,D9C30F8
Patricia Shaw,D5B4878
Adam Lucas,D42A29B
Mr. Arthur Myers Dds,D7CD3C6
Barry Williams,D511E83
Theresa Montes,D96A363
Greg Williams,D002F15
Molly Pierce,D8B9486
Theodore Sloan,D84125A
Nicole Jackson,D5DD63D
Benjamin Carter,D839C0E
Joshua Wilson,DF80294
Robin Yates Dds,D83B262
Elizabeth Scott,DDD8593
Rachel Wilson,DD84B12
Jared Soto,D462FD3
Cory Miller,D42E75B
Heather Lewis,DAD33A4
Ashley Garcia,D3E7375
Yvonne Luna,D89ACB0
Henry Baxter,D2BC599
Michael Michael,DF16076
Megan Walker,DAE867A
Deborah Cook,D3BC79E
Jeffrey Richardson,D84A6A2
Julie Walton,D146243
Douglas Moran,D8C74D0
Craig Jackson,DA39F9B
Gerald Smith Md,D36AC64
Stephanie Quinn,DFA62C4
Gwendolyn Reynolds,D49B910
David Henry,DDC9D5D
Stacie King,D9FF8C9
Kelsey Cross,D136F67
Gloria Peterson,D2FACCC
Amanda Meza,D8E7815
Melissa Gallegos,D5B72EE
John Marquez,DA8BB79
Jeffrey Moyer,D86E56B
Amanda Clark,DDFCB32
David Jenkins,DE5C316
Brandy Henderson,DD039AC
William Leonard,DA3A317
Kristie Knight,DB63DF6
Brian Walker,DB6B063
Alexander Cobb,DF11B68
Frank Combs,D00441D
Aaron Kim,D7A1662
Mrs. Katherine Turner,DE97FF9
Tony Morgan,D6B0EBF
Rebecca Martinez,D345356
Richard Miranda,DA5918F
John Chandler,D3C3E66
Madison Olson Dds,D602A52
Vanessa Lewis,DB1641A
Jeremy Jenkins,DAC8CAC
Phillip Ortega,DE543C0
Sara Woods,DF1F445
Melissa Vaughn,D6A2A4C
Casey Robinson,D312E9A
George Owens,DB18244
Eric Meyers,D29BFD5
Daniel Wyatt,D6A5C68
Jay Hobbs,DEC814C
Joseph Harris,D73B59B
Lisa Hernandez,DD73C5C
Sarah Flynn,D197CBC
Dawn Wells,D52872C
Allen Willis,DDFDE49
Brandon Solis,D6812E8
Melissa Fritz,DE9A7C8
Joshua Todd,D443736
Melanie Johnson,DB60D23
Melissa Smith,DBBE705
Katherine Hernandez,D8529F3
Daniel Sullivan,D732391
Henry Dodson,D2B095A
Christopher Watkins,DF76215
Donald White,DC5BDAC
John Duffy,D794948
Ryan Garcia Md,D171879
Bob Lewis,D4430EB
Ryan Wright,DCE9984
Jerry Lopez,D23261C
Alex Wilson,D258681
Jeremy Rhodes,D826AF6
Mrs. Angela Williams Dvm,DB65C46
Noah Jacobs,DA5CA58
Kevin Mccormick,D39FB2C
Megan Brown,DD4A42C
Christopher Henderson,D5A2944
Christina Griffith,DBFB396
Tiffany Rivera,D005095
Amanda Lang,DC69EF0
Taylor Boyd,D93C1C2
Roberto Reid,D8033D6
Marcus Booker,DD472FC
Alan Morris,DF3951A
Edwin Andrews,D464C18
Shawn Cain,DE31AA3
Brandon Harrison,D3563C1
Theresa Lewis,D17A6F2
Paul Thomas,DF00621
Rebecca Walker,DC6859C
Allison Parks,D5D5FFB
Heather Lin,D97399F
Patricia Tucker,DEC2EEC
Jennifer Hicks,DC2CD96
Stephen Johnson,DB715B8
Jodi Contreras,DDDD805
Kristen Baker,D421D75
Bryan Morgan,DCBF8A3
Erica Roberts,DDD7B92
Sherry Ryan,D6BCF51
Martha Thompson,DBFF496
Daniel Harris,DE2A04E
Keith Patton,D968F25
Teresa Colon,D521E4A
Michael Henry,D041D28
Edwin Watkins,D80A219
Kenneth Alexander,D3EC2A2
Jeffery Perez,DDAF1FA
Sara Johnson,DB60A14
Joshua Matthews,D10BAEE
Lawrence Huang,DEBE491
Daniel Gonzalez,DDF9B35
James Mendoza,DBE64CB
Eric Soto,DF2FC2B
Angela Payne,D98F751
Desiree Jenkins,D4C2A65
Cassidy Cooper,DC62134
Richard Campos,DEF5BFF
Rebecca West,D1D5AE6
Robert Butler,D0BAB04
Ashley Allen,DF5CA58
John Clark,DF3B534
Travis Foster,D6D07A3
Sylvia Richmond,DCC0EA6
Ashley Conley,D9FBA52
Peter Singleton,DFB1520
Michael Barron,D095922
Mary Riley,DFA2BC4
Christie Gordon,DB325BA
Zachary Miller,D0D96C9
Mrs. Julie Benton Dds,DABC033
Patricia Benton,D01385E
Jonathan Mayer,D40D106
Tanya Reed,D57C0E8
Paige Roach,D0B83A1
Stephanie Wolf,D968199
Christopher Smith,D9A3D4D
Theresa Taylor,DF6E5A7
George Knight Md,DCB1921
Kathy Smith,D4DAD03
Amanda Leonard,DFD84B0
Nicole White,DE4C109
Anthony Powell,DE1A686
Michael Bennett,D8306B8
David Murray,D76B465
Brittany Green,DEC15D8
Rachel Garcia,D7A9746
John Morris,DA80C8F
Matthew Roach,DCAA152
Sean Carter,D8FB92F
Jeffrey Howard,D5AAC49
Megan Ward,DC9D82B
Earl Castillo,D917324
Ms. Alexa Jones,DFCC235
Jonathan Summers,DFD1747
Robin Wilson,D8E9AEF
Stephanie Sims,DC46092
Tara Carter,D031B8F
Sonia Williams,DAFB69D
Daniel Cervantes,D5EDE14
James Williams,D2ED96B
Mallory Rogers,D121A82
Carla Harris,DF35414
Jessica Sparks,DC1C83D
Dr. Kyle Anderson Md,D88774F
Robert Jensen,DC9D839
Melissa Dixon,DAC8BDD
Christopher Davis,DBB6DDF
Patricia Foster,DC6FDAD
Julie Stevenson,DFAB4E0
Mr. Jay Wright,DE0E42D
Jeremy Kramer,D230155
Amy Castillo,D1D50CF
Stephanie Gibson,D916A75
Julie Hill,D9B9C15
Evan Ferguson,D1ECB89
Jennifer Dunn,D33D37B
Bethany Green,D79C599
Linda Jefferson,DCADEE1
Amanda Spencer,D489766
Isaac Ellison,D76C051
Sharon Nelson,D2F870B
Julie Duke,DDE9A43
Mary Lewis,D1825D7
John Bailey,DF8271C
Theresa Howard,D416C9E
Dawn Olson,D31486A
Justin Shah,D28B5F1
Donna Robinson,D80ABDF
Jonathan Cabrera,D11EFDD
Mark Rosales,DD2B71E
Valerie Smith,DB9D098
Monique Hays,D914419
Austin Fisher,D715599
William Lozano,DFCBA91
Alisha Williamson,DF0B15F
Lauren Montgomery,D93117C
John Lopez,DC335E8
Leslie Wright,D5393B1
Mr. Caleb Young,DB9181D
Wendy Gill,D53B35D
Janet Ellis,D033EC3
Denise Cain,D6AC784
Nicole Leach,D6C437F
Melissa Stevenson,D452ADD
Douglas Edwards,D01226F
Stephen Atkinson,D3FFD57
Ronald Mcmillan,D21EF1B
Samantha Arnold,D23AEB7
Jon Rivera,D4CC966
Angela Wallace,D305449
Holly Grimes,DA2E94B
Matthew Gardner,DEFA02E
Trevor Huff,D92694E
Richard Donaldson,D0476BD
Jamie Duarte,D763222
Joseph Goodwin,D4C66FD
Taylor Black,D7EAE70
Danielle Myers,D4AA632
Jose Holloway,D6A384C
Tamara Doyle,D4709EC
Ricardo Martinez,DC191CB
Frances Contreras,D127896
Anthony Perez,D2978B5
Christina Newman,D320923
Jacqueline Brock,D8F8193
Ryan Obrien,D09354F
Holly Houston,DD0A83C
Justin Molina,DCC718A
John Fuller,D01B4DD
Debbie Lane,DFC76C7
Mitchell Lopez,D9D76E8
Kenneth Mitchell,D179AF1
Janet Hall,D9913C0
Melanie Anderson,D13AE8C
Kelly Oliver,D57B652
Angela Murphy,D098F59
Carmen Huerta,D015968
Vanessa Jones,DE36D81
Jill Holmes,D93252F
Paul Vang,D0EC0B1
Victoria Porter,D44F785
James Gill,D21E565
Mark English,D1C93DA
Christine Grant,D585AE8
Terri Klein,D5646D0
Mr. Luke Haley,D392A86
Amy Rivers,D7AA1B9
Adam Wilson,DB6DA88
Amy Cruz,D42118A
Andrew Peters,DCB581F
Antonio Hamilton,D5A891A
Elizabeth Bennett,DE1F469
Todd Solomon,D2C5A20
Chelsea Hampton,DE05001
Jonathan Hernandez,DDB201C
Anthony Wright,D65641E
Angela Foster,DB4B50A
Michelle Bradley,D9E5F29
Donna Simpson,D5DBFE0
Timothy Long,D782755
Carolyn Mcgrath,D10440B
Dr. Gary Anderson,D739DBA
Susan Miller,DB5FB51
Richard Stevens,D783384
Isaac Coleman,D6DA36F
Jacqueline Smith,DAD30C6
Kyle Mueller,D284084
Cynthia Kelly,D613971
Cassidy Donaldson,D09FB2D
Samuel Walters,D36F4F5
Ryan Murray,D2A2471
Veronica Morris,DBDEAED
Kelly Aguirre,DF85725
Kristen Mcpherson,D007428
Adam Santiago,D9A9FFF
Rebecca Cook,DFD038A
Megan Manning,D2247C1
Michael Butler,DFF82FC
Alicia Howell,D7BD9F9
Holly Waters,D9CBAC8
Amanda Lyons,DDC541B
William Daugherty,DB3CBC5
Felicia Miller,DC2DBFA
Jerry Thompson,DB83414
Julie Petersen,D6AE08A
Mr. Bryan Rivera Dvm,D2BA2C4
Andrea Wood,D788557
Barbara Perez,D5E552D
Michael Myers,D6768CE
Lisa West,DDEAE47
Heather Johnson,D29E4A2
Pamela Morton,D01E04C
Michael Singh,DF78287
David James,D9E51B1
Jenna Johnson,D6672EF
Robert Taylor,D79D2FB
Kathleen Jones,D5C0E23
Maria Thomas,D3C25AC
Robert Parker,D6FFF49
Megan Spencer,D4798DE
Tiffany Poole,D7318B5
Anthony Foster,D11B981
Veronica Lynch,DAD1F0F
Jeffrey Douglas,DFAA044
Sarah Kim,D796740
Johnny Crawford,D3553BA
Tony Clements,D76D82F
Wesley Whitaker,D771FB3
Frank Farley,DE5A346
Mr. Corey Byrd,D04465E
Audrey Zimmerman Dds,D2DAF5D
Kelly Grimes,DDCE98E
Kerri Freeman,DC04917
Cody Gibbs,D9DD01E
Todd Faulkner,DEE71B3
Deborah Mann,D41F649
Emily Simmons,D823EAE
Jenna York,DDFF56A
Brandon Wright,D2339C1
Justin Freeman,DF2F5CE
Tina Aguirre,DB7E859
Robert Stanton,D7B5241
Samantha Dominguez,D1098B0
Lee Castro,DA87B85
Jason Hall,D2C5682
Angela Sosa,DB6ED82
Joshua Flynn,D6AF959
Victoria Knapp,D716364
Christopher Humphrey,D76E1E6
Lance Snyder,DB49A55
April Oliver,DAFA5C9
Teresa Sexton,D3684F2
Patricia Hoffman,D8800E9
Jennifer Schmitt,DA1EC70
Lisa Hansen,D5B20B3
Tammy West,D2C37F8
Jessica Gates,D51B81E
John Wright,D624C0D
Ashley Hayes,DA90EBF
David Shaw,DE9B18A
Jonathan Figueroa,D26C672
Brittney Gardner,D3A4B99
Stanley Sanford,DDFDDBA
Anthony Hogan,DF81344
Sarah Williams,D220DCD
Krista Sanchez,DB35D45
Shawn Morrison Dvm,D8E7188
Kyle Mcclain,DE4A6FF
Brady Wright,D9AA03F
Blake Baldwin,D11F5D8
Rodney Kirby,DCF2F2D
Julie Cameron,D64319E
Mariah Cook,D70EF28
Kelly Johnson,DB534E2
Edward Chen,DF95BFD
Tammy Farmer Dds,D3AF761
Anthony Thompson,D0762D2
Jean Hogan,DF2A7B3
Ryan Campbell,D5C65FC
Kimberly Matthews,D645A8F
Melissa Cunningham,D157F0C
Derrick Cooper,D2B34DC
Fred Ewing,D980497
Mr. Cole Cooley Dds,D28EDEF
Ashley Miranda,D46AD5A
Denise Hamilton,D61DC69
Roy Richmond,DE9A212
Kayla Aguilar,D8AA953
Megan Bennett,DD6AB84
Jeffrey Ryan,D9BD752
Zachary Young,DBB2FF5
Rebekah Howard,D60D131
Michael Mejia,DF5373D
Victoria Allen,D834A91
Andrew Grant,DFC5117
Christy Wang,DFEBCC1
Paul Escobar,DC700E6
Beverly Burns,DD4D487
Amanda Yang,D086CA4
Alyssa Bishop,DAE986F
Cassandra Lewis,DF78B04
Adam Chapman,DB0328A
Cheryl Randall,D1F821E
Patrick Gallagher,DAADF2E
Michaela Vargas,DE213CC
Richard Watts,D0B5061
Patricia Becker,D1B6236
Melissa Anderson,D5792E2
Alison Humphrey,D86B6A6
Elizabeth Owen,DA9F4AD
Kelly Blevins,D30C24D
Jessica Mercer,D3E4946
Stephen Bailey,D2144A9
Katherine Mcfarland,DC373C1
Courtney Anderson,D6F140B
Colin Jensen,D56F463
Beverly Whitney,D48591D
Keith Gonzalez,DD56D56
Kathleen Sanders,D774618
Rhonda Dennis,D0D9BAD
Allen Smith,D6ECCFB
Katie Prince,DE5D942
Lauren Hayes,DB5C9C7
Nicole Chambers,D284F70
Patrick Arias,D973D36
Jennifer Carpenter,D075B7F
Christopher Russo,DE485DF
Michael Harris,D68075D
Thomas Kelly,DE9D52F
Allison Davidson,DCCDE66
Evelyn Boyd,DADF758
Douglas Hanna,D0CEA4E
Anna Graham,D199FE4
Elizabeth Rice Md,D358C93
Kenneth Castillo,DAFADFB
Leslie Moore,D068676
Mary Smith,DE3FA46
Sonya Kent,D4111E5
Edward Lyons,D644D76
Alan Fletcher,D8CEA2B
Rebecca Frazier,D1EFA99
Michael Evans,D2AF056
Jennifer Petersen,D21812D
Amy Kelly,D41A827
Ryan Lee,D77ED82
Shannon Huang,D571EDC
Christopher Gordon,D3540BF
Rebecca Young,D56E7AA
Kevin Calhoun,DDBA2DD
Allison Arnold,DF46141
Timothy Edwards,D3CF244
Denise Jackson,D9DF14D
Mr. John Coleman,D194945
Susan White,DA554F8
Christopher Brown Dds,D72CE25
Paul Moore,D22B010
Elizabeth Johnson,DD179E4
Andrea West,D888097
Kaitlyn Rogers,DC04DFC
Douglas Norton,D15EB06
James Warren,D8FE152
James Whitney,D0238ED
Nichole Salas,D6DE14E
Kayla Simpson,D24631D
Jimmy Smith,DD5EB02
Jason Ortega,DE7EC89
Tracy Martin,D3B2436
Alexandria Cruz,D664505
Alexander Johnson,DD49D53
Erica Cross,D356500
Edward Hudson,D7CAFAB
Amber Scott,D928970
Linda Barr,DEA7036
Jonathan Mclaughlin,D538270
Annette Hall,D14B68B
Vernon Villarreal,DC7E284
Cindy Smith,DFAF129
Natalie Williams,D7142F7
Angela Collins,D430799
Kyle Lamb,DABE715
Adrian Smith,D8A472B
Frank Palmer,D19090B
Kristen Arnold,D7E7FA9
Sheila Rodgers,DBD5E68
Erin Thompson,DEFB1C8
Olivia Schaefer,DD68819
Tyler Jacobson,D7650CF
Kristen Carroll,D093D6A
Eugene Baker,D1F5266
Michael Sexton,D32FCED
Daniel Weber,DF9DAE3
Tamara Ford,D374ECD
Mr. Joshua Brown,DB9B787
Mr. Michael Jordan,D0615F0
David Harrington,D897F8E
Tyler Fox,DD3DF4F
Chad Kim,DF93476
Lisa Morris,D8CDCD5
Taylor Jackson Dvm,D8F3789
Joshua Brown,D7BE347
Gregory Shannon,DFA92C0
Stephanie Pacheco,D277C52
Shaun Stafford,D89F37C
Todd Scott,D537E4B
Robert Esparza,D87BAF6
Jared Freeman,DFF862C
Debra Bowen,D3BD818
Arthur Cook,DCEA69A
Rhonda Marquez,DAF84C8
Victoria Page,D8CDD7E
William Molina,DD80816
Denise Ward,DC7CBBD
Shelly Phillips,D351A23
Wendy Welch,D7D0A44
Jane Johnson,D99DE56
Jamie Hardy,D9D2018
David Cox,D420794
Bobby Morrison,D773300
Aaron Greer,D9DB015
Erik Jones,D3D0DA9
Dawn Campos,D1C3276
Gary Lambert,D56B36F
Carol Mcdowell,DBB7657
Kevin Hall,D2A3712
Brenda Sullivan,DCA0CEF
Eric Marshall,DF10B49
Jesse Escobar,DC577C4
Kevin Ward,DFA27E3
Patricia Bell,D79A6E3
Nicole George,D754EAA
Paul Johnson,DECF109
Becky Torres,DAB73FF
David Hernandez,D01CE95
John Bishop,D7888EF
Renee Guzman,DA08DB8
Melanie Dunn,D7487E2
Michael Garner,D9D526C
Ryan Warner,D6D17AB
William Hebert,DC959C8
Carrie Day,D2C2890
Carly Flynn,DE995A5
Daniel Crawford,DBCE73A
Kelli Williamson,D669145
Christopher Morgan,DB0C114
Jose Buckley,D91DCA7
Amy Spencer,D6B7AC4
Tara Martinez,D1B6D20
Ann Gilbert,D308D43
Frank Caldwell,DFB649A
Paula Matthews,D3BB20E
Victoria James,D19CF3B
Natasha Black,DF9322E
Kristie Evans Dvm,DFB7F5A
Joseph Walters,DE61393
Barbara Houston,D2CBEFB
Samantha Branch,D314F37
Kenneth Blackwell,D0939FF
David Michael,D56FC43
Karen Perez,D5AFA0E
James Walters,D734738
Albert Powell,DBB708C
Darren Wilson,D32EC92
Lauren Garza,D105D47
Harold Evans Jr.,D657C06
Kevin Bullock,D8F0689
Melvin May,D81F23B
Lauren Parker,D0D37BD
Haley Gray,D5247E0
Veronica Owens,DD22E90
Bryan Wilcox,D3040E9
Larry Ortiz,D45BACB
Kerri Santiago,D300D11
Deanna Shepherd,D08F308
James Weaver,D57EA7E
William Lara,DB552A4
Tonya Hughes,D1468DC
Willie Hancock,D537810
Renee Rogers,D357D3E
Tara Martin,D3C454C
Nicholas Olson,DF1D212
Lori Ellis,DFD3D17
Raymond Peck,DFDA59D
Heather Manning,DFEA49C
Jessica Guerrero,D883DDD
Ryan Howard,D2019E7
Brandon Perry,D9772CB
Dr. Mark Rodriguez,D90CD46
Amanda Stanton,D11B85E
Catherine Soto,DD8A59D
Donna Escobar,DE4D13D
James Brown,D8495E8
Heidi Johnson,D5E004B
Joseph Daugherty,D0D0388
Michael Vance Phd,DF686D8
Diana Leonard,D8A9A7E
Bryce Figueroa,DB21C67
William Houston,D8670D7
Olivia Pierce,D2FC50A
Jennifer Scott,DA69373
John Huffman,D56CAD9
Chad Wolf,DA1CCCB
Stacey Martin,D3EF3F3
Adriana Colon,DA32094
Spencer Obrien,D5D5FF3
Ernest Mathis,DB85508
Matthew Martin,DE7C2C1
Charles Ellis,D54018E
Mckenzie Simmons,DA88BE8
John Jones,D59180E
Dr. Mary Hancock,DC0E562
Jennifer Williams Dvm,DF69A2F
Justin Shields,D4AD289
Bradley Rodriguez,D619582
Joan Steele,D654C95
Rhonda Moore,DD825DA
Lisa Fowler,D67691A
Mark Pierce,D5D2503
Kevin Murray,DC6DF25
Donna Woods,D246C6E
Garrett Atkinson,DD4513F
Vanessa Hayes,D7C50E8
Brian Anderson,DAF4ECF
Melissa Howard,D273071
Ronald Thomas,D0933FC
Thomas Ramos,D0F9641
Eric Brooks,D906018
Donna Paul,D388973
Luke Wilkins Dds,DDBBE67
Jasmine Meyer,DB97D65
David Robbins,D439918
Zachary Hinton,D78CB26
Scott Krause,D4C6C0B
Derek Valencia,DBE2752
Todd Walsh,DE428A9
Ryan Turner,D24F7CE
Elizabeth Fisher,DD6B17A
Carrie Padilla,D629C26
Michael Harper,D0F4D0A
Mary Moreno,D899E9F
Dawn Avila,DDDDF3E
James Hughes,DE27A19
Deborah Li,DA98DA8
Cynthia Mcdowell,D63129B
Ashley Wells,D76DA1A
Rebecca Peck,D28CAB3
Emma West,DC2431E
David Donovan,D87A41C
Anna Miller,D01845A
Stuart Lowe,D08E6DD
David Scott,D88C29B
Kathryn Little,D805B15
Katelyn Aguilar,D8FE6CE
Edward Jordan,D87E6C8
Stephanie Taylor,D5CD590
Trevor Murillo,D0737B5
Brooke Benton,DA1501C
Isaac Smith,D55C7CC
Seth Ball,D9E7946
Jessica Roberson,D641644
Steven Jackson,DA80EA7
Jessica Taylor,D133989
Mary Archer,DB0EB63
Mr. Justin Mcdowell,DF527B2
Anthony Kennedy,DEDFDC9
Michele Houston,D8367F4
Jessica Pollard,DF3749C
Steven Obrien,DC52887
Dakota Donovan,D0209D3
Samantha Lewis,D790E5C
Robert Miller,DDB21B9
Tracy Rogers,DC1B68E
Stephen Rogers,D8C209D
Karen Hill,DA95F7A
Natalie Murray,DD80BA3
Brooke Vincent,D9B0B4D
William Arnold,DECFDC3
Danielle Bell,DB6F3D9
Sarah Hart,D7B5B58
Chelsea Weeks,D0FC559
David Joyce,DC17A86
Ronald Brown,D93059B
Sarah Wood,D43434E
Joseph Phillips,D5368DE
Paul House,DA2FC4A
Whitney Oconnor,D80FB2E
Jordan Willis,DF939F7
Taylor Williams,D6AC7E7
Felicia Carlson,D35499D
Charlotte Jones,D09DD86
Beth Murray,DE59DB8
Rhonda Nichols,D5EF355
Barbara Lopez,D792B1D
Derek Reyes,D20AF02
Melissa Duncan,DAA54C8
Mr. Oscar Carter,D9AC0C1
Cathy Swanson,D12E43A
Kathryn Davis,D9AEFC9
Donna Miller,DA3A64B
Tracy Flores,DECA940
Lori Perez,DF8F4CF
Abigail White,D88A109
Marcus Gonzales,D0820F2
Lindsay Hood,DEA84A1
Denise Wright,DCA6B6F
Katherine Olson,DA64C14
James Montes,D5326E3
Jaime Martinez,D5FCF40
Pam Malone,D0FF8C5
Sharon Stanley,DACBE8B
Amy Espinoza,DB13609
Rita Melendez,D1DA436
Robin Cochran,D0A1FBA
Michele Walsh,DB754A1
Howard Sutton,DFCDBCF
Karen Baker,D58646A
Cynthia Wolfe,D48F4FD
Sarah Cooper,DCC9C79
Brian Frank,DE25B94
Anna Jackson,D2639BE
Sonya Wallace,DC3E37B
Amy Hopkins,D56B635
Sandra Soto,D7FBDA5
Leslie Long,D86BAB2
Ricky Williams,DF6FB32
Derrick Wolfe,DBB24E6
John Burgess,D6CF770
Mr. Tommy Underwood,DDEF23E
Alan Murphy,D1EFBAF
Valerie Chapman,D85364B
Kurt Thompson,D50A84A
Brian Rodriguez,D2DCF1F
Hannah Lindsey,DEE6AAF
Jason Prince,D44281B
Kerri Willis Dvm,D1ED238
Terry Schneider,D142CBD
James Williamson,D963F9D
Krystal Perkins,D05226D
Tony Clark,DB20409
Tony Ruiz,DDF87E1
Andrea Powell,D20A55E
Vickie Thompson,D74408C
Michelle Erickson,D1EDCFF
Julie Murray,DB94095
Julia Shelton,D11526F
Daniel Sexton,D9F2435
Martha Cardenas,D88A0C2
Sherry Acosta,D60F9BE
Andrea Hawkins,D092233
John Miller,D0DCDFC
Kent Krause,DD6CEDF
Jordan Moreno,DAD11D8
Stephanie Valentine,DF59A45
Martin Conway,D137AC1
Katherine Mckee,D387DCD
Shannon Ramsey,D29B6EA
Morgan Vazquez,DE0E438
Richard Austin,DFBCF55
Candace Roberts,D5DA1BB
Deborah Long,D36598D
Douglas Parsons,DCD01DE
Kayla Schneider,DB2A299
Tanya Gregory,D8F8298
Brandon Miller,D57695B
Wesley Hendricks,D129F0C
Shannon Haynes,DB1CFDC
Douglas Galvan,DB75AE7
