Doctor,Doctor_ID
Andrew Rivera,DC9C66C
John Jones,D59180E
Heather Adams,D996ECE
Jacob Cherry,DCAA2C1
Brian Miller,D070452
Linda Brown,D1A0624
Monica Young,D500372
Amber Small,DDC0A82
Lisa Ramirez,D518845
Vanessa Casey,D5A596E
Eric Stuart,D9E6EFA
Robert Terry,DCD352D
Mathew Fleming,DEDC47E
Courtney Duran,DC7B8DE
Collin Williams,D0BDD00
Sierra Cortez,DD32BE2
Beth Olson,D050F19
Patrick Hart,D26E2F1
Ryan Hughes,D13BD1B
Sydney Wilson,DCF2D3C
Bryan Thomas,D2E5530
Michael Lin,DBCBE7A
Austin Perez,D18D6C5
Mrs. Jessica Townsend MD,DEDF2AE
Ashley Stewart,D819BA4
Joseph Miller,D63BD54
Jessica Anderson MD,DFEC26B
Steven Fisher,DDC90C3
Sarah Murphy,D05E3B8
Caroline Moyer,DB7210B
Antonio Harrington,D815A06
Michael Gibson,DC3D883
John Shaw,D536F9A
Jessica Johnson,D964C3E
Joseph Hernandez,D2251A7
Jennifer King,DA17B8A
Sierra Werner,DB26025
Melissa Ayers DDS,D8AF044
Lisa Lynch,D25E857
Donna Martin,D1F2334
Duane Barber,D6A8D87
Mario Norton,DD2CC7F
Joel Olsen,D02ABE6
Aaron Griffin,D901933
Tracy Patterson,D09163E
Brett Martinez,DBBC77C
Kelsey Barrera,D2A4A4F
Samuel Edwards,D9605DB
Gregory Shaw,DCCB0B9
Jessica Evans,DE5432B
Dr. Heidi Brown DVM,D4C657D
Tonya Mccoy,D20260C
Alexandria Rodriguez,DB732E1
Deanna Gonzalez,DB0086D
Jennifer Banks MD,D236C33
Christine Carr,D0B807F
Darin Bell,DAFF84D
Jessica Stevens,D8B0991
Alyssa Morton MD,D9D5B29
Adrian Joseph,DB5FBDC
George Giles,D97C70E
Renee Maynard,D9AFA46
Joseph Cole,D959048
Katherine Bishop,DA08886
Jonathan Watkins,D270EBA
Daniel Garcia,D84FA4A
Beverly Castillo,D6CB2E0
Anita Parrish,DC23B4A
Jennifer Hart,D23C0FA
Sarah Hernandez,D19BB46
Ronnie Bryant,D598C91
Denise Morgan,D96C04F
Sean Stout,DD05619
Joseph Allen,D821577
Alison Hampton,D220B91
Carla Cohen,D54B37C
Craig Harris,D88D04B
Samantha Evans,D67A182
James Wheeler,D59FE99
Zachary Harrell,D70F788
Gary Thomas,DDAF760
Christopher Smith,D9A3D4D
Reginald Carpenter,D1DF9EA
Roger Nelson,D377F49
Jesse Hamilton,DC9176F
Margaret Chung,D3D59F3
Richard Nichols,D166D20
Joshua Lopez,D6E34F5
Joseph Mills,DFFDFD0
Andrew Jackson,DFB2432
Katie Hart,DE504F5
Hunter Gates,D08388E
Julian Castro,D995D2F
Mr. Richard Nunez Jr.,DD120FA
Raymond Jones,DDC9DDA
Dominic Ramirez,DCA4126
Christina Jackson,D8DEFFE
John Fields,D375887
Angela Le,DA7EC7C
Gregory House,DB754A2
Wanda Williams,DE7013D
Angela Greer,D9B0D48
Michael Clark,D6D29BB
Jennifer Spencer MD,D91A1AC
Mary Liu,D9F517F
Daniel Fleming,D200B0B
Elizabeth Escobar,D671CE8
Jeffrey Mcdonald,D238FE1
Lawrence Mercer,D840CCB
Joshua Mendez,D646AE3
Emily Ball,DCDF1D9
Ray Casey,DF46FF6
Laura Martinez,D627A74
Teresa Morgan,D96E8AF
Caleb Johnson,D6EA1CD
Aaron Thomas,DA9CD53
Derrick Freeman,D245ACA
Laura Murphy DDS,DBC1BAF
Daniel Austin,D734EE3
Jackie Adams,D901B6D
Maria Lynch,D88EE85
Elizabeth King,DB3CE4E
Robert Wright,D2FC3D3
Beth Lee,DCB5F39
Jennifer Wang,D1E5E6A
Steven Jarvis,DFB5FD1
Jeremy Davis,DCA3266
Jeffery Russell,D64FCF0
Tracy Jackson,D735277
Carol Ochoa,D5C3E47
Matthew Schultz,D841715
Karen Massey,DA43ED1
Scott Jenkins,DED2C2C
Jason Cooper,DF063A7
Tyler Singleton,DDD56D9
James Harris,DC835F3
Stephen Burke,D1FDFFD
Kevin Lindsey,D82DF27
Tina Perez,DA4C5C0
Holly Tyler,DC28E11
Robert Williams,D49CD44
Katherine Solomon,D28EE43
Melissa Greer,D88DE3A
Rebecca Jensen,DD4995E
John Brown,D3E41EA
Amanda Shelton,D46C0E7
Samantha Higgins,DF9475F
Elizabeth Walker,D33BD3C
Pamela Reese,DD5C79F
Ruben Green,D49BD03
Elizabeth Williams,DCAFE33
David Wilson,D783ABB
David Pacheco,D409DD0
Mrs. Lisa Joseph DDS,D0C06F3
Mark Wood,D3148BF
Desiree Jones,D098E18
Matthew Davis,D290B24
Pedro Bailey,DA430B8
Brian Flores,D1AA234
Nicole Miller,D89FFBE
Valerie Smith,DB9D098
Sandra Robinson,D52DEEF
Ryan Keith,D79BF94
Jacob Nguyen,D5DF938
Lisa Padilla,DE6E6CD
Robert Medina,D04FDC1
Paul Jackson,DF64587
Jessica Paul,D45343D
Juan Solomon,DD70D6D
Jessica Cohen,D6920FF
George Morales,D66B5D2
Elizabeth Castro,DF9C714
Mr. Kevin Zhang,D3F27FB
Timothy Hunter,DD635A7
Donald Patel,D8FEC28
Michael Morales,D5561FC
Christina Booker,DD20FE4
David West,D69CDD8
Frank Wilson,D04C804
Mark Davenport,D04A359
Eric Johnson,DFB35FD
Samuel Craig,DBCD1B0
Cheryl Brooks,DD077A2
Linda Lopez,DD20780
Eric Taylor,D235DDF
Gloria Davis,D3E4094
Richard Benson,D623CAE
Madeline Pace,DCD7D32
Robert Alexander MD,D2BC7DF
Rodney Green,D3F96B1
Brittany Williams,D3AC31F
Jessica Steele,DDFD17D
Tammy Quinn,D4EC3DD
Dawn Williams,D89CC6F
Karen Rice,D20CD93
Cassandra Gibson,D2F1D49
Catherine Morales,D21A75C
Gabriel Anderson,D2F744D
Angel Ramirez,DE70F36
Anthony Perez,D2978B5
Tyler Rojas,DCC3D7C
Mercedes Smith,D0A0505
Leonard Marshall,D6E4A2B
Allison Nguyen,D0B8106
Carmen Harris,D046F8E
Joann Bryant,D953685
Linda Huff,D11CE29
Dr. Emily Stevenson,D54AD49
Christine Nunez,DBEC861
Keith Bishop,D425992
Matthew Shaffer,D62271A
James Lowe,D3437B4
Dave Smith,D74F981
William Johnson,D2E0C35
David Murphy,D292E66
Shannon Reed,D022F07
Christina Green,D237E91
Daniel Woods,DDF7035
Francisco Guzman,DE8E518
Robert Wilson,D4DD155
Michael Humphrey,DE433D0
Alicia Marsh,D93B3DF
Rodney Smith,D4C6B92
Misty Sandoval,D04709F
Christopher Lewis,DEF6855
Megan Haas,DB5FD49
Jillian Bowman,DE63A5B
Anne Perry,D897837
Lori Keith,D6030A0
Daniel Webster,DDC3006
Kathy Brown,DBF6AFB
Louis Mccormick,DFA1E78
Sarah Cruz,D015FC6
Laura Patterson,DF9DA7C
Frank Hansen,D3F5A58
Eric Young,DEFE7E3
Jeremy Caldwell,D709EAB
Eric Robinson,DB35A3D
David Silva,D1B8917
Randy Smith,DF566AB
Alexis Harris,D50D249
Mark Johnson,D0A76D8
Stacy Garcia,D30E51A
Nathan Charles,DC12BED
Paul Anderson,D2A63AC
Matthew Maxwell,D08AB6F
Katie Oliver,DA1B028
Pamela Gilbert,D59237A
Sandra Porter,DBB7E9E
Tyler Hurley,DA72205
Jennifer Dunn,D33D37B
Thomas Baldwin,DF65B9C
Elizabeth Franklin,D61791F
Stacy Soto,D21DDFF
Christina White,DAAB3C9
Brittany Reyes,D96CD52
Tonya Haynes,DF60E67
Travis Mclaughlin,D47251F
Alexandria Gates,D0CC010
George French,D1EF853
Katie Howe,D460C0B
Jason Wallace,D9DC440
Nathan Stewart,D70DB2D
Harry Lucas,D3F4659
Colton Vargas,D26DF5C
Michael Hanson,D24F6C3
Lindsay Brock,D76D661
Lori Gray,D944A1E
Tiffany Santiago,DEA53AA
Ashley Flores,D4A56E8
Lori White,DC90B8F
Catherine Warren,DCC73EF
Adam Bailey,DF93951
Heather Sanders,D0608F2
Alexandria Anderson,D0ED50F
Jimmy Stewart,D71A656
April Morgan,DC2487D
Craig Donaldson,DFAFB4F
Rachel Lutz,DE4E7A1
Dr. Trevor Miller,DDDCB44
Nathan Taylor,D395095
Kaitlyn Wolfe,D92E29C
Robin Powers,D02BAA9
Mrs. Amy Carpenter,D1E73BB
Erica Hernandez,DC7283A
Michael Hoover,D6C5782
Christopher Espinoza,D0F9C24
Leslie Estrada,D99CE11
Kerry Carey,D4EB7B9
Ana Jackson,D6ECE8F
Ms. Joann Parker,D0B62DA
Teresa Estes,DD5A31D
Patrick Johnson,D02DD9B
Melissa Huffman,D1CFF71
Eric Lewis,D853407
Jessica Gordon,D586A0A
Nicholas Mack,D5E920B
Kevin Ellis,D4E0F58
Bianca Trujillo,D57344B
Ralph Sanchez,DFCEABE
Alejandro Brown,D0711E6
Anne Hughes,DEB3130
Robert Thomas,D51CC51
Mariah James,DA363F3
William Berry,D5B07A4
Patricia Olson,DDBDBF8
Barbara Cisneros,DA33C68
Andrew Deleon,DF34EA2
Vincent Benjamin,DBE3E48
Kenneth Carroll,D48ACF9
James Davis,D1E3725
Erik Adams,D30BED9
Barbara Lee,DFC3CE4
Robin Chan,D480A59
Amy Phillips,DA5A680
Heidi Gonzalez,D29072F
Matthew Lang,DE56E76
Aaron Burch,D886FD8
Scott Horn,D6E50FC
Caleb Johnson,D6EA1CD
Kimberly Stewart,D51EF97
Amanda Hill,D78E8C2
Stacey Castillo,D6DBA0B
Christopher Gonzalez,D029E06
Jenna Bird,D87F3E9
Abigail Hardy,DD95980
John Lucas,DD0C971
Joshua Murphy,DB7FCAC
Elizabeth Sheppard,D7164FC
Raymond Hunt,D70DC12
Angela Nelson,DCF5CBD
Belinda Smith,DE408CD
John Olson,D5793A2
Michelle Dominguez,D3DD9B7
Robert Guerrero,D3FE3FD
Robert Boyd,D7EADF7
Nicholas Cook,D4D37E1
Jeffrey Nguyen,DD7E816
Kristie Solis,D9770ED
Jennifer Vincent,D1C12CE
Brad Moore,D6E8B0C
Kristi Colon,D708FDA
Adam West,D05C017
Stacey Reed,DA525BF
Jimmy Williams,DDA99B0
Carly Dawson,DB89783
Wanda Miller,DBBEE95
Erica Smith,DEA1BE2
Sergio White,D395DDC
Russell Craig,D44247C
Dominic Morris,D217F9C
Michael Williams,D77E649
Holly Hansen,DD1FA8C
Darin Reynolds,DF4A695
Jacob Kirby,D2A73B0
Mary Morton,DB60C54
Robert Gibbs,D826B7F
Scott Nelson,D6867CB
Brian Jackson,D8C06C0
Michael Conway,DBA4216
Daniel Brown,D042304
Thomas Rodriguez,D9AA574
Steven Tran,DC32569
Margaret Smith,D749FB6
Joseph Murphy,D2C8A0F
Randy Davis,D54BFC1
Michelle Davis,DE4A215
Jacob Robinson DVM,D08E352
Elizabeth Garcia,D8230E1
Jill Perry,D4B46E8
Melanie Robinson,DC7FDDB
Justin Williams,D4CDFC5
Matthew Steele,D0EA2EB
Ms. Allison Vazquez DDS,DDFB0F6
Kristi Johnson,DEEAE4E
Richard Russell,DA75B71
Mrs. Julia Cruz,D6ADF5D
Nicole Beck,DD209E9
Stephen Gates,D74CEA5
Angela Bailey,DCA79B9
Andrew Romero,DD7F1BA
Sherry Riley,D87D76B
Douglas Adams,D6B00BC
Mr. Carlos Haley,D00264A
Thomas Allen,D796517
Diamond Wilkerson,D2A9870
Amy Myers,D70C0C6
Bryan Jones,D1AB245
Lisa Kelly,D50B32C
Christopher Hart,DE03CCE
Jennifer Williams,D863AD3
John Baker,DFEB60B
Frank Farmer,DCDDC14
Steven Hart,D08132A
Mary Anderson,D6F9160
Charles Liu,D2761D8
Sean Turner,D306912
Timothy Ingram,DC1A4D2
William Warren,D9172DF
Casey Bauer,D6049D3
Zachary Sullivan,DDB8B06
Jennifer Brown,DC69B8D
Patricia Rivas,D5E5E21
James Fuller,D24E787
William Williams,DCEBBAE
Mark Graham,D5DFC9B
Diana Hunt,D5FEA8F
Pamela Peters,D64AE6C
Deanna Velasquez,DC973BA
Madison Shaw,D045F5F
Gary Huff,D11B810
Christine Harper,D83494C
Alexis Hamilton,D5AC297
Janice Lozano,DDC0C95
Nicole Cooley,D71053F
Brad Carter,D4CFFE4
Miss Roberta Mason,D248316
Kyle Fowler,D622BB3
Elizabeth Lee,DCFA3F6
Patrick Clark,DDAB1BA
Jessica Bray DDS,DD4B683
Angel Tate,D7904DF
Larry Reed,DE08FA8
Kimberly Rosario,D6CA5B7
Alyssa Harmon,D342551
Tina Romero,D9EB408
Robert Adams,D4CAC52
Debra Miller,D6DFA57
Rita Davis,DB11868
Terri Odonnell,D94EE89
Peter Frank,D33AA52
Luis Hopkins,D8E7431
Samantha Leonard,DE86F8F
Renee Davis,DE01639
Billy Butler,DF53038
Edward Peterson,DF81AC7
Danny Carter,DDD1FBD
Allison Chan,DAACE46
Anthony Rivera,D3ED498
Donald Ortiz,DCBFEE8
Brooke Mccarty,D7B8D23
Scott Lyons,D93BF09
Vanessa Guerrero,D93B6BE
Jessica Russo,D6902F9
Tyler Castaneda,DEA75D9
Joanna Brown,DA824B4
Jenna Johnson,D6672EF
Leah Stephenson,D29647F
Paige Gonzalez,DA861D3
Destiny Glover,D736010
Joyce Stephens,D8DCD93
Ashley Herman,DB62ED2
Valerie Mclaughlin,D81AC9E
Jeremy Blake,D65C3E5
Donna Moses,D43EDCE
Michael Stone,D203846
Johnathan Wells,DF78F09
Margaret Garcia,D0A1EBC
Marvin Harris,D30ADB3
Melissa Leach,D590CD8
Sean Ball,DF98307
Christopher Hall,D01CCBD
Donna Owens,D2FB9E1
Chad Wagner,D46A2FE
Marisa Rice,DFA00C2
Molly Ramirez,D84E1B9
Shawn Roberts,DA4371D
Jack Adkins,D00DD42
Katherine Gonzalez,D5B3E74
Peter Walton,DE74C0C
Karen Ortiz,DCDF0EB
Mark Cox,D6DFE19
Christopher Forbes,D41CA42
Lauren Andrade,DA20A85
Jonathan Levy,D705615
Jonathan Peterson,DAF46FC
Joshua Stafford,DE97463
Sabrina Haynes,D092082
Anthony Gonzales,DB67D75
Heidi Fields,D43ACE6
Thomas Morton,DCD173A
Ariel Jones,D2B30B1
Heidi Davis,D8BE6CF
Heather Warren,DBB8A2E
Whitney Franklin,D2CD993
Crystal Scott,DC5B2F0
Andre Watson,DAA372F
Katherine Torres,D01BE15
Mark Gregory,D0448B1
Mr. Joseph Schmidt,D139A53
Christine Holt DDS,DC3A20E
Kimberly Conner,D424F4F
Francisco Carson,D9233B0
Paul Burke,D25ED39
Emily Williams,D0727B7
Amy Rivera,DBBCEF9
Chris Anderson,D50F23A
Jennifer Cox,D844737
Jeffrey Gaines,D2641A5
Holly Campbell,D6CDE6A
Isaac Washington,D366C5E
Dawn Chase,DB5A0A6
Haley Casey,D4A3824
Angela Mcgee,DA4AA15
Richard Schaefer Jr.,DF3D68F
Dawn Taylor,DC1152D
Chris Gilmore,D2D2F49
Austin Davis,D6160BE
Desiree Park,D123F89
Angelica Gardner,D505842
Joan Jackson,DB32A20
Shannon Edwards,D0C22D6
Amanda Brown,DA2B1F0
Lisa Wood,DF9CB3D
Jeffery Short,DED08C3
Cassandra Nichols,DF55F9D
Amanda Gonzalez,D9A1D93
Lisa Flores,DCD0ECD
Angie Chan,D242C0B
Robert Mcdaniel,D52F526
Lisa Watson,DFEF155
Melinda Walls,D604D00
Angel Franklin,D859AED
Wendy Murray,DE73B0A
Justin Johnson,D31EED8
Johnny Ryan,D9B6199
Ms. Jennifer Washington,D76C56D
Joseph Rodriguez,DCF8A54
William Robinson,D53EEF5
Gina Olson,D993D1C
Brenda Carey,DB0CEF9
William Wallace,DE7F507
David Stanley,D3ACB1D
Zachary Burgess,DE232E6
Joseph Gibbs,D578B91
Christopher Hughes,DCA9B1E
Lisa Blackburn,DAC1772
Karen Wright,D31E5BC
Kimberly Black,D1A4FD1
Heather Anderson,D662A98
Ebony Ramirez,D2B76D9
Cassidy Sullivan,DD1CE7B
Stuart Knox,D54B154
Mary Warner,D5FE0B6
Brian Collins,D2D08BD
Ronald Campbell,D2161CD
Patrick Reeves,D865621
Michael French,DED7317
Margaret Macias,D954319
Jason Kennedy,DFA5875
Morgan Pham,DA7A290
Heather Lee,D2E01D0
Danielle Jones,DD7631E
Erica Collier,DAD0704
Tina Rodriguez,DC7A7C0
Tony Harris,DC9D624
Jason Lee,D0D0B11
Caitlin Hayes,D1951CF
Rose Holmes,D70FECE
Catherine Mitchell,D67E638
Ronald Meyers,D1BB9BD
David Buchanan,DFCF40C
Russell Craig,D44247C
Leslie Williams,D2AAE5B
Christian Yu,DB0B259
Christine Hogan,D4CA03E
Zachary Martin,DC89EC4
Perry Mcdonald,D97CC04
Andrea Kelly,D832261
Christina Hart,D2FF1FB
Barbara Brown,D582358
Randall Johnson,D3ECA8D
Anthony Schmidt,D83D363
Julie Lewis,D31AFFC
Michael Walker,D376B24
Jason Bridges,D6A90FB
Ryan Frye,D13E2FD
Elizabeth Daniels,DC80EFF
Kyle Rodriguez,DA8EF79
Lindsey Collins,D7608D4
Christopher Cook,D2FAE4F
Melanie Fisher,D78B363
Wayne Lopez,DE0DD68
Dr. Karen Long,DFBD399
Heidi Savage,D11C34A
Christine Mason,D3C2292
Victoria Adams,DC9B136
Carol Reed,D7BCA72
Stephanie Tran,DDF7CA2
Jacob Valenzuela,D302F90
John Marquez,DA8BB79
Colleen Russo,DE6645C
Jordan Kim,D072A4F
Caleb Ross,DFDDEE3
Sean Howe,DFC17BC
Rhonda Blake,D8937A1
Kaitlyn Doyle,DDC7AD7
John Campbell,D0E7C40
Penny Hamilton,D4CA874
Caroline Tate,DA7F651
Emily Wells,D5DF9D2
Phillip Marsh,D4632A0
Rebekah Robinson,DBE3002
Lori Mahoney,D52BE77
Brian Miller,D070452
Jordan Smith,DF5628F
Mary Sharp,D5BD297
Lauren Dalton,D30194A
John Castillo,DE7BC5A
Carrie Vang,D770657
Faith Miller,D8606AF
Caitlin Bennett,D7680F6
Melissa Harvey,D2E6A96
Daniel Nelson,DD2EC1F
Marissa Johnson,D44BE11
Walter Perkins,D06FEC5
Kent Black,DCE6C62
Diana Wallace,DFF41F9
Bryan Lin,DF1BB10
Jennifer Anderson,DFE46E7
Carlos Bridges,DE56139
Amy Martin,DB40A7C
Susan Murray,DE559F0
Janice Peck,D233226
Edward Rodriguez,DD7D9E4
Matthew Rivera,DF91238
Melissa Robinson,D36296A
Amber Roman,D57D9EA
Lorraine Stewart,DA9F663
David Becker,DDA3746
Alex Chambers,D6D5CC2
Henry Zamora,D93B4C2
Robert Walker,D24150F
Ronald Watson,D6A94FC
Krista Pittman,D5CB7E9
Alicia Gentry,DEA161F
Jordan Haney,D78C244
Jonathan Miller,D4BAFB3
Tyrone Lowe,D641DB8
Jacqueline Nelson,D3B00E2
Daniel Morrison,D4CC2C9
William Edwards,D1ADF79
Sarah Anderson,D2E6FA3
Brenda Mills,DA17581
Raven Johnson,D3B7044
Patrick Blanchard,D2C6CAF
Keith Estrada,D430458
Donna Hill,DAB37DC
Dr. Jennifer Stark,D0F6AF7
Charles Gray,D13060B
Richard Bates,D8951E9
Melinda Vaughan,D678FF1
Phillip Turner,D534594
Thomas King,D57341E
Carrie Morrison,DDF5770
Rhonda Wilson,D984E36
Mr. John Carter,D02BC06
Allen Burns,D542527
Ashley Reid,D28EE77
Courtney Anderson,D6F140B
David Ewing,D420233
Steven Ortiz,D01EB53
Victoria Gonzalez,D37BA30
Erica Rodriguez,DB4C913
Benjamin Pitts,D59A83C
Amy Roach,D203275
Sherry Brown,DD01C5B
Samantha Pena,D335C6F
Brian Rivera,D205F69
Jennifer Nicholson,D76926B
Michele Figueroa,DE77ADC
Devin Tyler,DB31D5D
Shelby Baker,D3A4B54
Sandra Keller MD,DC58087
Alyssa Ross,D3D028E
Russell Holt,D1432BE
Ricky Cole,D2142E8
Jeffrey Stokes,DBE3CC8
Alexander Gibson,D41B85C
Derek Wallace,D75A3AD
Christopher Fox,D78BBA8
Heather Hamilton,D3A99F8
David Gonzales,D60339F
Jack Edwards,D16ADBD
Jonathan Callahan,D26F8B2
James Adams,DB2EA23
Matthew Duffy,DACF13D
Laura Salas,DB3DC93
Anna Cunningham,D7D0677
Kari Booth,DF20B3F
Julie Thompson,D45D00D
Eric Mendez,D0F9248
Jessica Fischer,D4CEF85
Robert Dickson,D05AADA
Erik Garcia,D096F89
Nicole Davis,DC65371
Debra Cordova,D63B7A2
Ashley Snow,D33D3B2
Dr. Jeffrey Rose,D4F5C25
Jennifer Simmons,DBD855A
Jeremy Potts,D43D63A
Matthew Smith,DDE9BEC
Elizabeth Daniels,DC80EFF
Kevin Jenkins,DAB1F50
Kevin Walton,D5D2081
Wayne Tucker,D3C15B0
Jon Griffin,DCC1320
Darryl Burton,DB794B6
Paula Stewart,D861727
Cynthia Edwards,DA1C0E4
Cindy Jefferson,D5C7A45
Nathan Watkins,D8869B8
Mrs. Laurie Compton,DBA83CD
Anthony Hunter,DFB7837
Ronald Rojas,DA73CDB
Daniel Velasquez,DA35DF2
Carly Clark,D11420E
Alexander Bailey,DE1563D
April Hunter,D21D93F
Michael Davis,DABE8C1
David Jennings,D99C75C
Beth Barnett,D37B888
Kathryn Garcia,D8C5064
Kevin Strickland,DDF8C4C
Lance Cole,D5725D2
William Sullivan,D48969B
Miss Alexis Johnson,DDFBEDB
Eric Hopkins,DE20257
Michele Jennings,DB238CF
Brittany Richardson,DECD464
Isaac Barry MD,DF528D1
Ashley Chandler,DA28CEB
Stephanie Dawson,DBAD181
Anthony Weaver,D602AC0
Victoria Wilkins,D134AF6
Elizabeth Rice,D48AC7B
Leslie Robinson,D17CCA2
Taylor Garcia,DE7B8D7
Kevin Rivera,D94AEC2
Margaret Schultz,DA1989E
Cheryl Smith,D89B7C8
Dominique Richardson,D7B7920
John Petersen,DB2C36E
Kathryn Porter,D4CD7BA
Brandon Moore,D162465
Nicole Mann,D95D132
Penny Morgan,DF58A5B
Alexandra Frye,D22D712
Jason Lee,D0D0B11
Laura Roberts,DF1BDCA
Patrick Simpson,D9FD659
Cynthia Montoya,D1C8962
Barbara Jones,DEC44BA
Jennifer Sweeney,DAB80BE
Patricia Stone,D0FDBF0
James Joseph,DA74FF0
Michael Carter,D78CB5D
Mikayla Gonzalez,D7FB7ED
Beth Barnes DDS,D25F021
Nicole Brooks,D8FE51A
Robert Smith,D214539
Stephen Salazar,D6C5B29
Lindsay Thompson,DE5DBD8
Justin Coleman,DB06B1E
Dana Gould,D9153A8
Jennifer Chapman,DF64AA6
Thomas Rice,DEC5E0E
Miss Renee Smith,D72D424
Darlene Eaton,D4CCEB1
Dr. Alicia Oliver DVM,D94423D
Michael Hall,D11849E
Cassandra Bryant,DA4CA29
Daniel Willis,D2F298B
Samantha Bradford,D190A58
Robert Smith,D214539
Jeffrey Patel,D96A0DD
Elizabeth Patterson,D8D4FA5
Calvin Zavala,D128AC3
Bobby Mendez,DB3DA69
Alexander Manning,D42D7C5
Devin Johnson,D86759A
Megan Hill,D7075B7
Christopher Young,DEC1787
Anthony Deleon,D435D82
Matthew Young,DAF9B38
Kaitlyn Bell,D95F959
Jerry Rodgers,D5CE815
Jonathan Robinson,D7C1B04
Michael Cummings,DBE6C25
Kimberly Reynolds,D984AA0
Christine Fernandez,D0305A9
Nancy Fowler,DB1F7B4
Chad Hutchinson,DD430B7
Heather Weaver,DFB02D6
Emily Mcmillan,DCDB077
Shelby Simpson,D1A02C5
John Adams,DD8F818
Bridget Smith,DF031B2
Lori Schneider,DAF7F4F
Mrs. Sue Gallagher,D3598BD
Robert Rush,D4A3388
Jennifer Benson,D120C2E
Charles Mccarty,D36CB04
Paul Stevenson,DC90D07
Christopher Johnson,D16A122
Janet Lewis,D4E6D4A
Claire Burns,D399AD1
Heather Carter,DF6CFC0
Trevor Walker,DD5E84F
Wendy Vasquez,DE4CF2E
Connie Ball,D298C2E
Melissa Turner,D8826C2
Jaime Wilson,DEE90A6
Richard Collins,D4EEE9D
Joe Ward,D97F955
Maria Conley,DB36C12
Xavier Cuevas,DE3630E
Lindsey Rose,D304324
April Potter,D14FC80
Leonard Gillespie,DD75546
Charles Morgan,DFAE378
Amanda Lee,DAAE9F4
Pamela Sanders,D5B51D9
Lisa James,D18A681
Mark Alvarado,D7838D1
Sylvia Gregory,D5B60B3
Joshua Munoz,D88A635
Wendy Bush,DAB0D92
Jenny Howard,D318E66
Sandra Boyd,D184E77
Jodi Morgan,D30A575
Zachary Myers,D2ABB02
Matthew Medina,DA6190A
Chase Griffith,DFC4C5F
Patricia Horton,D177C6A
Debra Hamilton,DFCDEBA
Heather Richardson,DF74CEA
Robert Jones,DDCD534
Kimberly Gallegos,D8FB8D3
John Wade,D2F51F3
Sarah Preston,DBDF26C
Mrs. Carolyn Reed MD,DB851F8
Jeremy Hamilton,D83D8A3
Jesse Gonzalez,D7FC244
Natasha Coleman,DA5B1F9
Joan Gay,D1AD976
Molly Cole,D5136AC
Shelley Ramirez,D502624
Karen Mendez,DE9914A
Susan Santiago,D8F005E
Eric Weber,D403319
Michael Greene,D404175
Jacob Huang,D1C4ED2
Mrs. Katherine Moore,D7C4753
Bryan Charles,D644C17
Timothy Miller,D4C9C71
Julie Robinson,DD5F58E
Kelly Crawford,DA98BEC
Jessica Green,D983E72
Jaclyn Schultz,D63CDA5
Melody Murillo,D03AEC3
Bianca Buchanan,D2F0364
John Rodriguez,DFB6406
Colleen Brown,D3998C4
Bruce Ramos,D541062
Ricky Gardner,D03F7F6
Alexander Terry,D31D16A
Amy York,D8151F7
Andrew Gonzalez,D2B8FD3
Jo Nelson,DE7A0D0
Kevin Brown,D5C58F4
Manuel Bradshaw,D1979C9
Shirley Huber,D77D800
Jose Ramos,DCA4450
Shannon Cortez,D1EE2D6
Sandra Phillips,DB94740
Donna Booker,D97CC28
Samantha Harrison,D870E7E
Joshua Glenn,D833663
Regina Wilkins,DDD6445
Edward Scott,DD8A6E6
Charlene Santos,D790B13
James Kline,DE571E0
Timothy Rowe,D967908
Michael Rice,DA668AA
Melissa Adkins,D122E40
Sherri Johnson,DA88FBC
Leah Jones,DFFEFE3
Anna Thompson,DC96A19
Rebecca Andrews,D3728FE
Kayla Chambers,D8E7F8F
Katherine Davis MD,D4A2DBC
Christian Todd,DC8DB19
Denise Reed,D290841
Charles Hardy,DB91313
Ronald Clark,DB0FE41
Marcus Spencer,DBE0929
Jason Graham,D9131CB
Robert Ayala,D5D3094
David Huynh,D080395
Joshua Glover MD,D4368AF
Emily Gilbert,D21B403
Lisa Martin,D506EDF
Dr. Samuel Suarez,DE1A260
Sandra Pennington,D8F0B6E
John Potts,D66F8E2
Audrey Smith,DD49924
Lisa Vang,D3C561E
Michael Anderson,D146709
William Gutierrez,D0D647A
Kenneth Burke,D036E60
Kelsey Miller,D925453
Marcus Wilson,D6E93BD
Glenn Allen,D9938DF
Cheryl Gilmore,D7A4D15
Joshua Moyer,DE4265A
Christina Johnson,D39BA9A
Susan Bond,DD8A193
Cassandra Burns,DCB1D53
Michael Anderson,D146709
Pamela Gallagher,D1936B9
Mark Campbell,D43B4E1
Caleb Watson,DF68EA3
Elizabeth Armstrong,D613268
Thomas Rhodes,DC116D2
Nicole Smith,DF5E4CF
Erik Clay,DAAF58C
Devin Campos,D502828
Michael Atkinson,D0B5AE7
Marissa Evans,DAC1DC7
Laura Holden,D4C7191
Sarah Murphy,D05E3B8
David Bailey,D8F0933
Omar Oconnell,D1B3373
Robert Ball,DFB5320
Maria Hall,D751C73
Stephen Beck,D40679D
Angela Patterson PhD,DD421FD
Lauren Rodriguez,D80EF0D
Jessica Duran,D86FD1C
Billy Davis,D829F82
Alicia West,D147425
Laura Walker,D7EF0C9
Denise Collins,DF95ED7
